,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0
1,3.0,6.0,12.0,12.0,15.0,27.0,42.0,38.0,48.0,72.0,64.0,96.0,129.0,91.0,55.0,61.0,43.0,34.0
2,1.0,2.0,7.0,6.0,9.0,9.0,9.0,10.0,14.0,17.0,21.0,19.0,23.0,23.0,16.0,13.0,14.0,8.0
3,5.0,16.0,24.0,25.0,27.0,41.0,42.0,57.0,55.0,73.0,97.0,93.0,108.0,131.0,125.0,117.0,86.0,50.0
4,2.0,6.0,2.0,5.0,4.0,4.0,5.0,3.0,3.0,6.0,4.0,5.0,4.0,3.0,2.0,2.0,1.0,1.0
5,35.0,108.0,150.0,125.0,58.0,59.0,43.0,52.0,43.0,46.0,50.0,39.0,34.0,25.0,17.0,14.0,9.0,6.0
6,4.0,35.0,20.0,11.0,11.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,7.0,7.0,7.0,5.0,5.0,2.0
7,5.0,10.0,18.0,33.0,46.0,34.0,19.0,14.0,12.0,11.0,6.0,5.0,6.0,5.0,3.0,3.0,3.0,1.0
8,8.0,52.0,124.0,169.0,173.0,103.0,105.0,86.0,87.0,56.0,38.0,33.0,27.0,20.0,17.0,11.0,9.0,5.0
