,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0
1,3.0,6.0,13.0,12.0,14.0,26.0,37.0,41.0,53.0,64.0,69.0,102.0,118.0,94.0,53.0,57.0,44.0,33.0
2,1.0,2.0,7.0,7.0,8.0,9.0,10.0,10.0,11.0,21.0,19.0,18.0,25.0,23.0,14.0,15.0,12.0,9.0
3,5.0,18.0,27.0,24.0,29.0,37.0,45.0,53.0,62.0,80.0,88.0,91.0,119.0,136.0,102.0,111.0,106.0,42.0
4,2.0,3.0,3.0,4.0,5.0,3.0,4.0,4.0,4.0,5.0,6.0,4.0,3.0,3.0,1.0,2.0,2.0,1.0
5,31.0,127.0,147.0,110.0,65.0,59.0,47.0,47.0,47.0,45.0,46.0,43.0,32.0,25.0,15.0,13.0,12.0,5.0
6,4.0,34.0,22.0,10.0,10.0,7.0,6.0,5.0,5.0,6.0,6.0,6.0,7.0,8.0,5.0,6.0,5.0,2.0
7,5.0,9.0,18.0,35.0,49.0,31.0,17.0,15.0,13.0,10.0,6.0,5.0,5.0,6.0,3.0,3.0,3.0,1.0
8,4.0,51.0,119.0,183.0,153.0,118.0,92.0,94.0,77.0,62.0,39.0,29.0,27.0,19.0,15.0,12.0,9.0,4.0
