,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0
1,3.0,6.0,13.0,12.0,13.0,31.0,38.0,41.0,41.0,81.0,69.0,82.0,116.0,110.0,59.0,55.0,47.0,31.0
2,1.0,2.0,6.0,7.0,8.0,8.0,10.0,10.0,13.0,19.0,19.0,20.0,25.0,20.0,16.0,14.0,13.0,9.0
3,5.0,19.0,27.0,24.0,29.0,37.0,46.0,52.0,59.0,81.0,89.0,72.0,119.0,152.0,111.0,105.0,94.0,49.0
4,2.0,3.0,2.0,3.0,4.0,4.0,5.0,3.0,4.0,5.0,6.0,5.0,4.0,3.0,2.0,2.0,2.0,1.0
5,30.0,111.0,162.0,111.0,65.0,54.0,48.0,47.0,47.0,50.0,45.0,39.0,28.0,30.0,16.0,13.0,11.0,6.0
6,4.0,34.0,22.0,9.0,10.0,9.0,5.0,6.0,5.0,4.0,6.0,6.0,7.0,9.0,6.0,5.0,4.0,3.0
7,5.0,9.0,15.0,34.0,47.0,33.0,22.0,15.0,10.0,10.0,7.0,5.0,6.0,5.0,3.0,3.0,3.0,1.0
8,3.0,46.0,122.0,181.0,153.0,114.0,95.0,89.0,77.0,61.0,40.0,28.0,22.0,25.0,15.0,13.0,10.0,4.0
