,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300
0,6.0,11.0,17.0,14.0,23.0,33.0,48.0,42.0,68.0,79.0,88.0,131.0,110.0,101.0,77.0,65.0,54.0,34.0
1,5.0,8.0,16.0,14.0,12.0,16.0,21.0,23.0,29.0,36.0,50.0,59.0,78.0,82.0,67.0,56.0,70.0,25.0
2,3.0,13.0,19.0,13.0,24.0,32.0,36.0,30.0,42.0,56.0,59.0,50.0,71.0,63.0,56.0,52.0,39.0,23.0
3,1.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,4.0,4.0,4.0,6.0,5.0,4.0,4.0,2.0
4,35.0,167.0,167.0,154.0,95.0,72.0,66.0,54.0,64.0,62.0,56.0,37.0,41.0,23.0,18.0,12.0,12.0,4.0
5,18.0,83.0,161.0,199.0,145.0,137.0,105.0,103.0,80.0,56.0,46.0,39.0,35.0,37.0,23.0,21.0,13.0,8.0
6,1.0,2.0,4.0,9.0,8.0,5.0,5.0,4.0,3.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0
7,2.0,5.0,9.0,14.0,11.0,8.0,5.0,4.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0
