,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0
1,3.0,4.0,12.0,13.0,13.0,26.0,38.0,43.0,55.0,55.0,72.0,109.0,122.0,85.0,63.0,46.0,56.0,30.0
2,1.0,2.0,7.0,6.0,8.0,9.0,11.0,8.0,13.0,20.0,20.0,16.0,26.0,21.0,16.0,15.0,12.0,9.0
3,5.0,16.0,27.0,26.0,25.0,38.0,47.0,55.0,61.0,68.0,91.0,104.0,101.0,150.0,117.0,111.0,85.0,47.0
4,2.0,4.0,2.0,5.0,3.0,3.0,5.0,3.0,4.0,5.0,7.0,4.0,4.0,3.0,2.0,2.0,1.0,1.0
5,30.0,107.0,167.0,115.0,52.0,57.0,50.0,50.0,49.0,42.0,47.0,44.0,32.0,28.0,17.0,11.0,9.0,6.0
6,4.0,33.0,19.0,14.0,10.0,7.0,6.0,6.0,4.0,6.0,6.0,5.0,7.0,8.0,6.0,5.0,5.0,3.0
7,5.0,9.0,16.0,35.0,52.0,30.0,17.0,13.0,14.0,11.0,6.0,5.0,6.0,4.0,4.0,3.0,3.0,1.0
8,3.0,45.0,131.0,193.0,129.0,123.0,98.0,99.0,80.0,52.0,42.0,33.0,25.0,24.0,15.0,12.0,7.0,6.0
