,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0
1,3.0,6.0,11.0,12.0,17.0,25.0,37.0,42.0,53.0,66.0,69.0,108.0,117.0,83.0,62.0,55.0,51.0,30.0
2,1.0,2.0,7.0,6.0,8.0,10.0,10.0,9.0,12.0,19.0,19.0,20.0,25.0,24.0,14.0,14.0,11.0,9.0
3,5.0,19.0,28.0,24.0,29.0,34.0,46.0,52.0,62.0,80.0,87.0,86.0,119.0,143.0,109.0,105.0,94.0,48.0
4,2.0,3.0,3.0,5.0,5.0,4.0,6.0,6.0,3.0,6.0,6.0,4.0,3.0,3.0,1.0,2.0,2.0,1.0
5,29.0,123.0,138.0,115.0,69.0,64.0,46.0,47.0,40.0,50.0,45.0,43.0,37.0,27.0,15.0,12.0,9.0,7.0
6,4.0,31.0,23.0,12.0,11.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,8.0,6.0,5.0,5.0,3.0
7,5.0,8.0,19.0,36.0,51.0,28.0,16.0,16.0,13.0,10.0,6.0,4.0,5.0,6.0,3.0,3.0,3.0,1.0
8,3.0,45.0,124.0,179.0,157.0,116.0,94.0,95.0,77.0,62.0,41.0,29.0,25.0,21.0,15.0,13.0,7.0,3.0
