,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300
0,6.0,11.0,16.0,16.0,23.0,32.0,46.0,51.0,67.0,78.0,83.0,126.0,133.0,92.0,66.0,62.0,67.0,26.0
1,4.0,11.0,14.0,14.0,14.0,15.0,21.0,22.0,28.0,42.0,48.0,58.0,76.0,79.0,68.0,66.0,57.0,30.0
2,4.0,13.0,18.0,14.0,23.0,34.0,36.0,35.0,37.0,55.0,56.0,60.0,70.0,67.0,45.0,58.0,40.0,20.0
3,1.0,0.0,0.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,6.0,5.0,4.0,3.0,3.0
4,46.0,161.0,196.0,123.0,92.0,78.0,64.0,63.0,55.0,60.0,53.0,46.0,39.0,24.0,15.0,12.0,11.0,5.0
5,17.0,95.0,158.0,195.0,173.0,126.0,96.0,98.0,77.0,65.0,41.0,33.0,41.0,32.0,25.0,19.0,16.0,6.0
6,0.0,3.0,5.0,9.0,7.0,5.0,5.0,4.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0
7,2.0,5.0,11.0,13.0,11.0,7.0,5.0,5.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0
