,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300
0,6.0,11.0,17.0,17.0,23.0,28.0,45.0,50.0,66.0,77.0,83.0,135.0,132.0,90.0,65.0,61.0,57.0,33.0
1,5.0,10.0,15.0,14.0,12.0,18.0,21.0,22.0,20.0,40.0,59.0,52.0,76.0,79.0,71.0,66.0,58.0,26.0
2,3.0,13.0,18.0,16.0,25.0,26.0,35.0,35.0,41.0,54.0,56.0,56.0,69.0,60.0,53.0,51.0,42.0,23.0
3,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,4.0,6.0,5.0,4.0,3.0,3.0
4,35.0,159.0,199.0,142.0,88.0,59.0,64.0,61.0,60.0,60.0,53.0,46.0,39.0,21.0,14.0,13.0,13.0,4.0
5,18.0,97.0,147.0,191.0,174.0,128.0,97.0,91.0,76.0,64.0,40.0,32.0,41.0,34.0,20.0,19.0,15.0,9.0
6,1.0,2.0,6.0,8.0,7.0,5.0,5.0,4.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0
7,2.0,5.0,10.0,14.0,11.0,6.0,6.0,5.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0
