,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300
0,4.0,10.0,16.0,16.0,22.0,32.0,44.0,50.0,66.0,76.0,83.0,123.0,131.0,94.0,55.0,63.0,45.0,36.0
1,3.0,10.0,14.0,14.0,14.0,14.0,21.0,22.0,28.0,32.0,47.0,54.0,70.0,98.0,48.0,67.0,44.0,23.0
2,3.0,11.0,16.0,16.0,22.0,30.0,35.0,33.0,40.0,54.0,56.0,58.0,67.0,59.0,53.0,37.0,43.0,15.0
3,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,5.0,6.0,4.0,4.0,3.0,2.0
4,34.0,114.0,184.0,147.0,93.0,69.0,64.0,60.0,61.0,60.0,54.0,45.0,38.0,21.0,17.0,12.0,9.0,5.0
5,17.0,72.0,149.0,184.0,172.0,125.0,97.0,94.0,77.0,64.0,41.0,36.0,30.0,37.0,23.0,16.0,17.0,4.0
6,0.0,3.0,5.0,6.0,7.0,6.0,5.0,4.0,4.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0
7,1.0,3.0,8.0,13.0,10.0,10.0,4.0,5.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0
