,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0
1,3.0,6.0,14.0,12.0,17.0,27.0,38.0,41.0,54.0,51.0,69.0,100.0,116.0,109.0,50.0,61.0,41.0,27.0
2,1.0,2.0,6.0,7.0,8.0,9.0,9.0,11.0,12.0,19.0,19.0,20.0,25.0,20.0,17.0,12.0,15.0,9.0
3,4.0,17.0,26.0,24.0,29.0,38.0,46.0,53.0,61.0,81.0,89.0,75.0,114.0,155.0,83.0,103.0,69.0,54.0
4,1.0,2.0,2.0,3.0,4.0,5.0,5.0,2.0,3.0,6.0,6.0,5.0,4.0,3.0,2.0,2.0,2.0,1.0
5,33.0,105.0,162.0,111.0,65.0,54.0,47.0,47.0,48.0,50.0,45.0,42.0,29.0,30.0,16.0,10.0,12.0,4.0
6,3.0,35.0,22.0,9.0,10.0,8.0,6.0,6.0,5.0,4.0,6.0,6.0,7.0,9.0,6.0,4.0,6.0,2.0
7,4.0,10.0,15.0,33.0,48.0,39.0,16.0,15.0,10.0,10.0,8.0,5.0,5.0,5.0,3.0,4.0,3.0,1.0
8,2.0,28.0,123.0,184.0,153.0,117.0,94.0,91.0,78.0,62.0,40.0,28.0,21.0,25.0,15.0,11.0,7.0,3.0
