,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
1,3.0,5.0,14.0,12.0,18.0,24.0,37.0,42.0,52.0,61.0,72.0,113.0,97.0,109.0,55.0,55.0,38.0,30.0
2,1.0,2.0,7.0,6.0,8.0,10.0,10.0,10.0,10.0,21.0,20.0,17.0,26.0,21.0,17.0,14.0,11.0,9.0
3,4.0,15.0,27.0,26.0,25.0,39.0,45.0,51.0,56.0,76.0,92.0,104.0,99.0,127.0,124.0,103.0,92.0,34.0
4,1.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,6.0,7.0,6.0,5.0,4.0,3.0,2.0,2.0,1.0,1.0
5,34.0,101.0,167.0,114.0,52.0,58.0,48.0,47.0,47.0,49.0,48.0,44.0,32.0,28.0,12.0,16.0,7.0,5.0
6,3.0,34.0,19.0,14.0,10.0,7.0,6.0,5.0,5.0,6.0,6.0,5.0,8.0,7.0,6.0,5.0,5.0,3.0
7,3.0,11.0,16.0,35.0,51.0,31.0,16.0,15.0,14.0,10.0,5.0,5.0,6.0,5.0,3.0,3.0,2.0,2.0
8,4.0,28.0,134.0,151.0,169.0,125.0,92.0,92.0,79.0,64.0,46.0,25.0,32.0,19.0,17.0,14.0,9.0,3.0
