,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300
0,4.0,11.0,17.0,14.0,23.0,29.0,44.0,50.0,64.0,86.0,88.0,106.0,138.0,98.0,67.0,63.0,57.0,23.0
1,3.0,8.0,16.0,14.0,15.0,14.0,21.0,21.0,27.0,38.0,50.0,60.0,63.0,99.0,58.0,66.0,44.0,26.0
2,3.0,12.0,19.0,13.0,24.0,34.0,36.0,35.0,31.0,62.0,58.0,51.0,71.0,62.0,60.0,50.0,31.0,17.0
3,1.0,0.0,0.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,4.0,4.0,4.0,5.0,6.0,4.0,2.0,2.0
4,36.0,143.0,168.0,154.0,95.0,75.0,63.0,46.0,61.0,72.0,44.0,49.0,41.0,21.0,18.0,12.0,10.0,3.0
5,18.0,69.0,161.0,200.0,142.0,138.0,100.0,94.0,78.0,65.0,46.0,39.0,35.0,37.0,18.0,25.0,11.0,7.0
6,0.0,3.0,4.0,9.0,8.0,5.0,4.0,4.0,4.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0
7,1.0,3.0,9.0,14.0,11.0,8.0,5.0,5.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0
