,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0
1,3.0,6.0,11.0,13.0,17.0,25.0,37.0,42.0,52.0,67.0,69.0,107.0,117.0,82.0,62.0,56.0,48.0,31.0
2,1.0,2.0,7.0,6.0,8.0,10.0,10.0,8.0,13.0,19.0,19.0,20.0,25.0,20.0,18.0,14.0,13.0,9.0
3,5.0,18.0,27.0,23.0,28.0,38.0,45.0,53.0,60.0,80.0,89.0,86.0,119.0,144.0,109.0,106.0,95.0,47.0
4,3.0,3.0,4.0,5.0,6.0,3.0,5.0,4.0,4.0,6.0,6.0,4.0,4.0,3.0,2.0,2.0,1.0,1.0
5,33.0,115.0,165.0,89.0,69.0,63.0,47.0,47.0,39.0,50.0,46.0,42.0,38.0,26.0,15.0,12.0,11.0,4.0
6,4.0,31.0,23.0,12.0,11.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,8.0,6.0,5.0,6.0,2.0
7,5.0,9.0,18.0,37.0,49.0,29.0,16.0,16.0,13.0,10.0,6.0,4.0,5.0,6.0,3.0,3.0,3.0,1.0
8,6.0,44.0,127.0,179.0,154.0,116.0,93.0,95.0,79.0,63.0,39.0,30.0,25.0,20.0,16.0,13.0,7.0,4.0
