,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0
1,3.0,6.0,13.0,12.0,15.0,25.0,38.0,43.0,56.0,62.0,69.0,106.0,118.0,81.0,62.0,58.0,43.0,32.0
2,1.0,2.0,7.0,7.0,8.0,9.0,10.0,8.0,14.0,18.0,20.0,20.0,25.0,23.0,14.0,12.0,14.0,9.0
3,5.0,17.0,27.0,24.0,29.0,35.0,46.0,55.0,50.0,85.0,86.0,101.0,118.0,120.0,116.0,111.0,82.0,57.0
4,2.0,4.0,4.0,4.0,5.0,3.0,6.0,3.0,5.0,7.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0
5,30.0,127.0,147.0,110.0,65.0,52.0,49.0,49.0,40.0,57.0,45.0,38.0,37.0,25.0,14.0,12.0,12.0,5.0
6,4.0,34.0,20.0,12.0,10.0,7.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,8.0,7.0,5.0,5.0,3.0
7,5.0,9.0,18.0,35.0,49.0,32.0,17.0,13.0,14.0,10.0,7.0,4.0,6.0,5.0,3.0,3.0,3.0,1.0
8,4.0,52.0,118.0,184.0,154.0,116.0,99.0,99.0,64.0,64.0,44.0,26.0,29.0,21.0,14.0,13.0,8.0,4.0
