,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0
1,3.0,6.0,12.0,12.0,15.0,27.0,35.0,45.0,50.0,60.0,76.0,112.0,110.0,89.0,58.0,61.0,41.0,32.0
2,1.0,2.0,7.0,6.0,9.0,8.0,11.0,9.0,12.0,20.0,18.0,21.0,24.0,22.0,16.0,13.0,13.0,9.0
3,5.0,19.0,25.0,21.0,31.0,40.0,42.0,47.0,64.0,73.0,98.0,94.0,112.0,127.0,115.0,117.0,73.0,56.0
4,2.0,4.0,3.0,6.0,4.0,5.0,4.0,3.0,5.0,7.0,6.0,5.0,2.0,3.0,2.0,2.0,2.0,1.0
5,29.0,115.0,152.0,119.0,64.0,59.0,43.0,43.0,52.0,45.0,50.0,37.0,35.0,27.0,15.0,12.0,10.0,5.0
6,4.0,34.0,21.0,11.0,10.0,7.0,6.0,5.0,5.0,6.0,6.0,6.0,7.0,7.0,7.0,4.0,6.0,3.0
7,5.0,9.0,19.0,34.0,46.0,34.0,18.0,14.0,12.0,11.0,6.0,4.0,6.0,5.0,3.0,3.0,3.0,1.0
8,3.0,53.0,126.0,169.0,162.0,102.0,104.0,88.0,84.0,56.0,36.0,27.0,33.0,19.0,17.0,9.0,10.0,4.0
