,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300
0,6.0,11.0,17.0,16.0,22.0,30.0,49.0,47.0,73.0,71.0,92.0,126.0,123.0,99.0,72.0,56.0,63.0,30.0
1,5.0,10.0,15.0,13.0,13.0,17.0,19.0,25.0,26.0,38.0,53.0,59.0,72.0,84.0,62.0,73.0,49.0,31.0
2,3.0,14.0,17.0,15.0,25.0,28.0,39.0,32.0,38.0,59.0,52.0,64.0,65.0,64.0,57.0,46.0,45.0,19.0
3,1.0,0.0,0.0,1.0,2.0,3.0,2.0,1.0,3.0,3.0,5.0,3.0,4.0,6.0,5.0,4.0,3.0,3.0
4,34.0,166.0,185.0,154.0,73.0,77.0,71.0,58.0,57.0,66.0,48.0,46.0,37.0,23.0,16.0,13.0,10.0,6.0
5,18.0,89.0,148.0,201.0,171.0,139.0,86.0,90.0,88.0,59.0,48.0,33.0,38.0,35.0,22.0,21.0,15.0,8.0
6,1.0,2.0,5.0,9.0,6.0,6.0,5.0,4.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0
7,2.0,6.0,10.0,13.0,10.0,8.0,6.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,0.0,1.0
